model_times,model_recall
0.031177,0.181033
0.042543,0.210567
0.051300,0.244733
0.058445,0.268500
0.070838,0.301433
0.130459,0.445733
0.180852,0.542900
0.240377,0.654533
0.280897,0.729533
0.323361,0.863700
0.347074,0.956467
