model_times,model_recall
0.006578,0.333300
0.007598,0.399167
0.008033,0.467267
0.008675,0.503133
0.009249,0.537500
0.012087,0.617333
0.018862,0.702233
0.031962,0.819167
0.041342,0.876100
0.050332,0.919000
0.053987,0.952667
