model_times,model_recall
0.006460,0.230267
0.007679,0.284567
0.008092,0.351000
0.008820,0.389400
0.009480,0.435200
0.015376,0.636467
0.021536,0.743733
0.031255,0.844033
0.038769,0.894700
0.048774,0.947200
0.053901,0.983967
